championId,championName,targetChampionId,targetChampionName,laneKillRate,targetLaneKillRate,url
azir,Azir,cassiopeia,Cassiopeia,52.17,47.83,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=cassiopeia
azir,Azir,twistedfate,Twisted Fate,50.89,49.11,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=twistedfate
azir,Azir,yone,Yone,50.58,49.42,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=yone
azir,Azir,aurelionsol,Aurelion Sol,50.51,49.49,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=aurelionsol
azir,Azir,akali,Akali,48.95,51.05,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=akali
azir,Azir,hwei,Hwei,48.61,51.39,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=hwei
azir,Azir,sion,Sion,48.45,51.55,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=sion
azir,Azir,naafiri,Naafiri,48.44,51.56,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=naafiri
azir,Azir,orianna,Orianna,48.37,51.63,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=orianna
azir,Azir,galio,Galio,48.26,51.74,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=galio
azir,Azir,fizz,Fizz,47.64,52.36,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=fizz
azir,Azir,diana,Diana,46.82,53.18,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=diana
azir,Azir,sylas,Sylas,46.68,53.32,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=sylas
azir,Azir,syndra,Syndra,46.68,53.32,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=syndra
azir,Azir,kassadin,Kassadin,46.15,53.85,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=kassadin
azir,Azir,anivia,Anivia,46.0,54.0,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=anivia
azir,Azir,lux,Lux,45.9,54.1,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=lux
azir,Azir,xerath,Xerath,45.15,54.85,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=xerath
azir,Azir,katarina,Katarina,44.96,55.04,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=katarina
azir,Azir,tristana,Tristana,44.55,55.45,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=tristana
azir,Azir,annie,Annie,43.87,56.13,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=annie
azir,Azir,aurora,Aurora,43.2,56.8,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=aurora
azir,Azir,vex,Vex,41.79,58.21,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=vex
azir,Azir,mel,Mel,41.18,58.82,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=mel
azir,Azir,swain,Swain,40.63,59.38,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=swain
azir,Azir,ahri,Ahri,40.51,59.49,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=ahri
azir,Azir,lissandra,Lissandra,39.95,60.05,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=lissandra
azir,Azir,zed,Zed,39.6,60.4,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=zed
azir,Azir,talon,Talon,39.0,61.0,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=talon
azir,Azir,locke,Locke,37.98,62.02,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=locke
azir,Azir,vladimir,Vladimir,37.77,62.23,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=vladimir
azir,Azir,ekko,Ekko,37.04,62.96,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=ekko
azir,Azir,nunu,Nunu & Willump,36.71,63.29,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=nunu
azir,Azir,pantheon,Pantheon,36.11,63.89,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=pantheon
azir,Azir,malphite,Malphite,34.04,65.96,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=malphite
azir,Azir,zoe,Zoe,33.77,66.23,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=zoe
azir,Azir,qiyana,Qiyana,33.33,66.67,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=qiyana
azir,Azir,leblanc,LeBlanc,31.62,68.38,https://www.op.gg/champions/azir/counters/mid?region=kr&tier=emerald_plus&target_champion=leblanc
brand,Brand,veigar,Veigar,63.27,36.73,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=veigar
brand,Brand,swain,Swain,59.26,40.74,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=swain
brand,Brand,kassadin,Kassadin,58.62,41.38,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=kassadin
brand,Brand,ryze,Ryze,52.6,47.4,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=ryze
brand,Brand,yone,Yone,52.15,47.85,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=yone
brand,Brand,irelia,Irelia,50.66,49.34,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=irelia
brand,Brand,katarina,Katarina,50.48,49.52,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=katarina
brand,Brand,taliyah,Taliyah,50.0,50.0,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=taliyah
brand,Brand,yasuo,Yasuo,49.7,50.3,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=yasuo
brand,Brand,tristana,Tristana,48.98,51.02,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=tristana
brand,Brand,sion,Sion,48.89,51.11,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=sion
brand,Brand,cassiopeia,Cassiopeia,48.28,51.72,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=cassiopeia
brand,Brand,akshan,Akshan,47.19,52.81,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=akshan
brand,Brand,aurelionsol,Aurelion Sol,46.43,53.57,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=aurelionsol
brand,Brand,malzahar,Malzahar,46.1,53.9,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=malzahar
brand,Brand,sylas,Sylas,46.08,53.92,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=sylas
brand,Brand,viktor,Viktor,45.94,54.06,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=viktor
brand,Brand,hwei,Hwei,45.0,55.0,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=hwei
brand,Brand,azir,Azir,45.0,55.0,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=azir
brand,Brand,ekko,Ekko,44.68,55.32,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=ekko
brand,Brand,galio,Galio,44.44,55.56,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=galio
brand,Brand,vex,Vex,43.48,56.52,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=vex
brand,Brand,akali,Akali,42.73,57.27,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=akali
brand,Brand,lissandra,Lissandra,42.58,57.42,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=lissandra
brand,Brand,ahri,Ahri,42.47,57.53,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=ahri
brand,Brand,twistedfate,Twisted Fate,42.44,57.56,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=twistedfate
brand,Brand,vladimir,Vladimir,42.24,57.76,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=vladimir
brand,Brand,syndra,Syndra,42.06,57.94,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=syndra
brand,Brand,talon,Talon,41.76,58.24,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=talon
brand,Brand,aurora,Aurora,41.6,58.4,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=aurora
brand,Brand,mel,Mel,41.11,58.89,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=mel
brand,Brand,diana,Diana,40.76,59.24,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=diana
brand,Brand,zed,Zed,40.74,59.26,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=zed
brand,Brand,malphite,Malphite,40.0,60.0,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=malphite
brand,Brand,lux,Lux,38.89,61.11,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=lux
brand,Brand,fizz,Fizz,38.39,61.61,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=fizz
brand,Brand,nunu,Nunu & Willump,38.3,61.7,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=nunu
brand,Brand,annie,Annie,38.24,61.76,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=annie
brand,Brand,locke,Locke,37.99,62.01,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=locke
brand,Brand,qiyana,Qiyana,37.7,62.3,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=qiyana
brand,Brand,xerath,Xerath,37.5,62.5,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=xerath
brand,Brand,anivia,Anivia,37.5,62.5,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=anivia
brand,Brand,zoe,Zoe,36.84,63.16,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=zoe
brand,Brand,orianna,Orianna,36.43,63.57,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=orianna
brand,Brand,pantheon,Pantheon,36.36,63.64,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=pantheon
brand,Brand,naafiri,Naafiri,32.69,67.31,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=naafiri
brand,Brand,leblanc,LeBlanc,28.38,71.62,https://www.op.gg/champions/brand/counters/mid?region=kr&tier=emerald_plus&target_champion=leblanc
cassiopeia,Cassiopeia,veigar,Veigar,54.9,45.1,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=veigar
cassiopeia,Cassiopeia,yone,Yone,54.12,45.88,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=yone
cassiopeia,Cassiopeia,tristana,Tristana,52.72,47.28,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=tristana
cassiopeia,Cassiopeia,irelia,Irelia,51.83,48.17,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=irelia
cassiopeia,Cassiopeia,brand,Brand,51.72,48.28,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=brand
cassiopeia,Cassiopeia,taliyah,Taliyah,51.65,48.35,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=taliyah
cassiopeia,Cassiopeia,ryze,Ryze,51.57,48.43,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=ryze
cassiopeia,Cassiopeia,yasuo,Yasuo,51.26,48.74,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=yasuo
cassiopeia,Cassiopeia,aurelionsol,Aurelion Sol,50.85,49.15,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=aurelionsol
cassiopeia,Cassiopeia,twistedfate,Twisted Fate,49.88,50.12,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=twistedfate
cassiopeia,Cassiopeia,vladimir,Vladimir,49.37,50.63,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=vladimir
cassiopeia,Cassiopeia,hwei,Hwei,49.31,50.69,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=hwei
cassiopeia,Cassiopeia,malzahar,Malzahar,48.66,51.34,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=malzahar
cassiopeia,Cassiopeia,sylas,Sylas,48.51,51.49,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=sylas
cassiopeia,Cassiopeia,azir,Azir,47.83,52.17,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=azir
cassiopeia,Cassiopeia,sion,Sion,47.58,52.42,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=sion
cassiopeia,Cassiopeia,annie,Annie,46.74,53.26,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=annie
cassiopeia,Cassiopeia,lux,Lux,46.7,53.3,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=lux
cassiopeia,Cassiopeia,malphite,Malphite,46.67,53.33,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=malphite
cassiopeia,Cassiopeia,mel,Mel,46.55,53.45,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=mel
cassiopeia,Cassiopeia,viktor,Viktor,45.8,54.2,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=viktor
cassiopeia,Cassiopeia,orianna,Orianna,45.5,54.5,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=orianna
cassiopeia,Cassiopeia,vex,Vex,45.45,54.55,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=vex
cassiopeia,Cassiopeia,lissandra,Lissandra,45.38,54.62,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=lissandra
cassiopeia,Cassiopeia,akshan,Akshan,45.26,54.74,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=akshan
cassiopeia,Cassiopeia,pantheon,Pantheon,45.26,54.74,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=pantheon
cassiopeia,Cassiopeia,kassadin,Kassadin,44.26,55.74,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=kassadin
cassiopeia,Cassiopeia,akali,Akali,44.03,55.97,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=akali
cassiopeia,Cassiopeia,katarina,Katarina,43.87,56.13,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=katarina
cassiopeia,Cassiopeia,ekko,Ekko,43.37,56.63,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=ekko
cassiopeia,Cassiopeia,diana,Diana,43.33,56.67,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=diana
cassiopeia,Cassiopeia,ahri,Ahri,43.19,56.81,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=ahri
cassiopeia,Cassiopeia,zed,Zed,42.95,57.05,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=zed
cassiopeia,Cassiopeia,fizz,Fizz,42.86,57.14,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=fizz
cassiopeia,Cassiopeia,syndra,Syndra,42.84,57.16,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=syndra
cassiopeia,Cassiopeia,locke,Locke,42.59,57.41,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=locke
cassiopeia,Cassiopeia,aurora,Aurora,42.31,57.69,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=aurora
cassiopeia,Cassiopeia,nunu,Nunu & Willump,41.24,58.76,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=nunu
cassiopeia,Cassiopeia,galio,Galio,41.2,58.8,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=galio
cassiopeia,Cassiopeia,xerath,Xerath,40.68,59.32,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=xerath
cassiopeia,Cassiopeia,talon,Talon,40.5,59.5,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=talon
cassiopeia,Cassiopeia,naafiri,Naafiri,40.23,59.77,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=naafiri
cassiopeia,Cassiopeia,swain,Swain,39.08,60.92,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=swain
cassiopeia,Cassiopeia,anivia,Anivia,38.49,61.51,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=anivia
cassiopeia,Cassiopeia,zoe,Zoe,37.81,62.19,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=zoe
cassiopeia,Cassiopeia,qiyana,Qiyana,37.05,62.95,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=qiyana
cassiopeia,Cassiopeia,leblanc,LeBlanc,31.13,68.87,https://www.op.gg/champions/cassiopeia/counters/mid?region=kr&tier=emerald_plus&target_champion=leblanc
diana,Diana,veigar,Veigar,62.16,37.84,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=veigar
diana,Diana,yone,Yone,61.34,38.66,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=yone
diana,Diana,brand,Brand,59.24,40.76,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=brand
diana,Diana,kassadin,Kassadin,58.43,41.57,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=kassadin
diana,Diana,tristana,Tristana,57.26,42.74,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=tristana
diana,Diana,aurelionsol,Aurelion Sol,57.21,42.79,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=aurelionsol
diana,Diana,cassiopeia,Cassiopeia,56.67,43.33,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=cassiopeia
diana,Diana,taliyah,Taliyah,55.32,44.68,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=taliyah
diana,Diana,yasuo,Yasuo,55.22,44.78,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=yasuo
diana,Diana,irelia,Irelia,55.06,44.94,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=irelia
diana,Diana,annie,Annie,54.99,45.01,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=annie
diana,Diana,twistedfate,Twisted Fate,54.85,45.15,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=twistedfate
diana,Diana,syndra,Syndra,54.23,45.77,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=syndra
diana,Diana,malzahar,Malzahar,54.22,45.78,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=malzahar
diana,Diana,ryze,Ryze,54.18,45.82,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=ryze
diana,Diana,viktor,Viktor,54.07,45.93,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=viktor
diana,Diana,nunu,Nunu & Willump,53.35,46.65,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=nunu
diana,Diana,sylas,Sylas,53.27,46.73,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=sylas
diana,Diana,azir,Azir,53.18,46.82,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=azir
diana,Diana,orianna,Orianna,53.1,46.9,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=orianna
diana,Diana,naafiri,Naafiri,52.95,47.05,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=naafiri
diana,Diana,hwei,Hwei,52.52,47.48,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=hwei
diana,Diana,pantheon,Pantheon,52.47,47.53,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=pantheon
diana,Diana,talon,Talon,52.34,47.66,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=talon
diana,Diana,akshan,Akshan,52.11,47.89,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=akshan
diana,Diana,zoe,Zoe,50.82,49.18,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=zoe
diana,Diana,ahri,Ahri,50.71,49.29,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=ahri
diana,Diana,katarina,Katarina,50.37,49.63,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=katarina
diana,Diana,vladimir,Vladimir,49.59,50.41,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=vladimir
diana,Diana,swain,Swain,49.44,50.56,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=swain
diana,Diana,mel,Mel,49.42,50.58,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=mel
diana,Diana,sion,Sion,49.3,50.7,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=sion
diana,Diana,galio,Galio,49.23,50.77,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=galio
diana,Diana,ekko,Ekko,49.2,50.8,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=ekko
diana,Diana,qiyana,Qiyana,49.17,50.83,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=qiyana
diana,Diana,locke,Locke,49.06,50.94,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=locke
diana,Diana,zed,Zed,48.98,51.02,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=zed
diana,Diana,fizz,Fizz,48.72,51.28,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=fizz
diana,Diana,lux,Lux,48.58,51.42,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=lux
diana,Diana,xerath,Xerath,48.36,51.64,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=xerath
diana,Diana,akali,Akali,48.27,51.73,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=akali
diana,Diana,vex,Vex,48.05,51.95,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=vex
diana,Diana,lissandra,Lissandra,47.49,52.51,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=lissandra
diana,Diana,malphite,Malphite,46.81,53.19,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=malphite
diana,Diana,aurora,Aurora,44.73,55.27,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=aurora
diana,Diana,anivia,Anivia,42.11,57.89,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=anivia
diana,Diana,leblanc,LeBlanc,41.25,58.75,https://www.op.gg/champions/diana/counters/mid?region=kr&tier=emerald_plus&target_champion=leblanc
ekko,Ekko,taliyah,Taliyah,65.99,34.01,https://www.op.gg/champions/ekko/counters/mid?region=kr&tier=emerald_plus&target_champion=taliyah
ekko,Ekko,tristana,Tristana,63.44,36.56,https://www.op.gg/champions/ekko/counters/mid?region=kr&tier=emerald_plus&target_champion=tristana
ekko,Ekko,azir,Azir,62.96,37.04,https://www.op.gg/champions/ekko/counters/mid?region=kr&tier=emerald_plus&target_champion=azir
ekko,Ekko,kassadin,Kassadin,62.65,37.35,https://www.op.gg/champions/ekko/counters/mid?region=kr&tier=emerald_plus&target_champion=kassadin
ekko,Ekko,yone,Yone,62.03,37.97,https://www.op.gg/champions/ekko/counters/mid?region=kr&tier=emerald_plus&target_champion=yone
ekko,Ekko,yasuo,Yasuo,58.6,41.4,https://www.op.gg/champions/ekko/counters/mid?region=kr&tier=emerald_plus&target_champion=yasuo
ekko,Ekko,hwei,Hwei,57.34,42.66,https://www.op.gg/champions/ekko/counters/mid?region=kr&tier=emerald_plus&target_champion=hwei
ekko,Ekko,aurelionsol,Aurelion Sol,56.96,43.04,https://www.op.gg/champions/ekko/counters/mid?region=kr&tier=emerald_plus&target_champion=aurelionsol
ekko,Ekko,cassiopeia,Cassiopeia,56.63,43.37,https://www.op.gg/champions/ekko/counters/mid?region=kr&tier=emerald_plus&target_champion=cassiopeia
ekko,Ekko,irelia,Irelia,56.51,43.49,https://www.op.gg/champions/ekko/counters/mid?region=kr&tier=emerald_plus&target_champion=irelia
ekko,Ekko,ryze,Ryze,55.73,44.27,https://www.op.gg/champions/ekko/counters/mid?region=kr&tier=emerald_plus&target_champion=ryze
ekko,Ekko,galio,Galio,55.5,44.5,https://www.op.gg/champions/ekko/counters/mid?region=kr&tier=emerald_plus&target_champion=galio
ekko,Ekko,brand,Brand,55.32,44.68,https://www.op.gg/champions/ekko/counters/mid?region=kr&tier=emerald_plus&target_champion=brand
