championId,championName,targetChampionId,targetChampionName,laneKillRate,targetLaneKillRate,url
gwen,Gwen,volibear,Volibear,49.49,50.51,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=volibear
gwen,Gwen,olaf,Olaf,49.26,50.74,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=olaf
gwen,Gwen,darius,Darius,49.12,50.88,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=darius
gwen,Gwen,sion,Sion,49.11,50.89,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=sion
gwen,Gwen,nasus,Nasus,48.75,51.25,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=nasus
gwen,Gwen,sett,Sett,47.87,52.13,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=sett
gwen,Gwen,gragas,Gragas,47.49,52.51,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=gragas
gwen,Gwen,fiora,Fiora,47.4,52.6,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=fiora
gwen,Gwen,tryndamere,Tryndamere,47.39,52.61,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=tryndamere
gwen,Gwen,jax,Jax,47.05,52.95,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=jax
gwen,Gwen,camille,Camille,46.48,53.52,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=camille
gwen,Gwen,pantheon,Pantheon,46.35,53.65,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=pantheon
gwen,Gwen,yorick,Yorick,46.33,53.67,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=yorick
gwen,Gwen,gnar,Gnar,45.69,54.31,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=gnar
gwen,Gwen,kled,Kled,45.24,54.76,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=kled
gwen,Gwen,jayce,Jayce,45.11,54.89,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=jayce
gwen,Gwen,rumble,Rumble,45.07,54.93,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=rumble
gwen,Gwen,yasuo,Yasuo,44.62,55.38,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=yasuo
gwen,Gwen,aatrox,Aatrox,44.49,55.51,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=aatrox
gwen,Gwen,renekton,Renekton,44.36,55.64,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=renekton
gwen,Gwen,shen,Shen,44.31,55.69,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=shen
gwen,Gwen,ambessa,Ambessa,44.3,55.7,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=ambessa
gwen,Gwen,anivia,Anivia,43.75,56.25,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=anivia
gwen,Gwen,heimerdinger,Heimerdinger,43.62,56.38,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=heimerdinger
gwen,Gwen,ornn,Ornn,42.91,57.09,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=ornn
gwen,Gwen,ryze,Ryze,41.57,58.43,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=ryze
gwen,Gwen,kennen,Kennen,41.18,58.82,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=kennen
gwen,Gwen,zac,Zac,40.52,59.48,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=zac
gwen,Gwen,poppy,Poppy,40.5,59.5,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=poppy
gwen,Gwen,locke,Locke,40.22,59.78,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=locke
gwen,Gwen,ksante,K'Sante,39.76,60.24,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=ksante
gwen,Gwen,vladimir,Vladimir,38.71,61.29,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=vladimir
gwen,Gwen,akali,Akali,38.37,61.63,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=akali
gwen,Gwen,malphite,Malphite,38.24,61.76,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=malphite
gwen,Gwen,warwick,Warwick,36.63,63.37,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=warwick
gwen,Gwen,mordekaiser,Mordekaiser,36.52,63.48,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=mordekaiser
gwen,Gwen,teemo,Teemo,35.78,64.22,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=teemo
gwen,Gwen,lissandra,Lissandra,35.62,64.38,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=lissandra
gwen,Gwen,tahmkench,Tahm Kench,34.74,65.26,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=tahmkench
gwen,Gwen,aurora,Aurora,34.25,65.75,https://www.op.gg/champions/gwen/counters/top?region=kr&tier=emerald_plus&target_champion=aurora
heimerdinger,Heimerdinger,vayne,Vayne,64.71,35.29,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=vayne
heimerdinger,Heimerdinger,warwick,Warwick,63.28,36.72,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=warwick
heimerdinger,Heimerdinger,kayle,Kayle,62.5,37.5,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=kayle
heimerdinger,Heimerdinger,singed,Singed,61.4,38.6,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=singed
heimerdinger,Heimerdinger,zaahen,Zaahen,59.59,40.41,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=zaahen
heimerdinger,Heimerdinger,tryndamere,Tryndamere,58.55,41.45,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=tryndamere
heimerdinger,Heimerdinger,drmundo,Dr. Mundo,57.71,42.29,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=drmundo
heimerdinger,Heimerdinger,shen,Shen,57.69,42.31,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=shen
heimerdinger,Heimerdinger,irelia,Irelia,57.46,42.54,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=irelia
heimerdinger,Heimerdinger,fiora,Fiora,57.44,42.56,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=fiora
heimerdinger,Heimerdinger,gwen,Gwen,56.38,43.62,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=gwen
heimerdinger,Heimerdinger,volibear,Volibear,54.81,45.19,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=volibear
heimerdinger,Heimerdinger,yone,Yone,54.79,45.21,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=yone
heimerdinger,Heimerdinger,darius,Darius,54.75,45.25,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=darius
heimerdinger,Heimerdinger,jax,Jax,54.71,45.29,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=jax
heimerdinger,Heimerdinger,olaf,Olaf,54.38,45.62,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=olaf
heimerdinger,Heimerdinger,ryze,Ryze,54.13,45.87,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=ryze
heimerdinger,Heimerdinger,garen,Garen,53.42,46.58,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=garen
heimerdinger,Heimerdinger,riven,Riven,53.37,46.63,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=riven
heimerdinger,Heimerdinger,yasuo,Yasuo,52.77,47.23,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=yasuo
heimerdinger,Heimerdinger,tahmkench,Tahm Kench,52.17,47.83,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=tahmkench
heimerdinger,Heimerdinger,pantheon,Pantheon,52.0,48.0,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=pantheon
heimerdinger,Heimerdinger,illaoi,Illaoi,51.92,48.08,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=illaoi
heimerdinger,Heimerdinger,teemo,Teemo,51.8,48.2,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=teemo
heimerdinger,Heimerdinger,anivia,Anivia,51.49,48.51,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=anivia
heimerdinger,Heimerdinger,quinn,Quinn,51.28,48.72,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=quinn
heimerdinger,Heimerdinger,rumble,Rumble,50.27,49.73,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=rumble
heimerdinger,Heimerdinger,sion,Sion,49.91,50.09,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=sion
heimerdinger,Heimerdinger,locke,Locke,49.76,50.24,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=locke
heimerdinger,Heimerdinger,gragas,Gragas,49.26,50.74,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=gragas
heimerdinger,Heimerdinger,urgot,Urgot,48.15,51.85,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=urgot
heimerdinger,Heimerdinger,kled,Kled,47.83,52.17,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=kled
heimerdinger,Heimerdinger,gangplank,Gangplank,47.56,52.44,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=gangplank
heimerdinger,Heimerdinger,aatrox,Aatrox,47.31,52.69,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=aatrox
heimerdinger,Heimerdinger,monkeyking,Wukong,47.27,52.73,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=monkeyking
heimerdinger,Heimerdinger,jayce,Jayce,47.07,52.93,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=jayce
heimerdinger,Heimerdinger,kennen,Kennen,46.85,53.15,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=kennen
heimerdinger,Heimerdinger,renekton,Renekton,46.45,53.55,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=renekton
heimerdinger,Heimerdinger,nasus,Nasus,46.26,53.74,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=nasus
heimerdinger,Heimerdinger,zac,Zac,46.15,53.85,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=zac
heimerdinger,Heimerdinger,sett,Sett,46.1,53.9,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=sett
heimerdinger,Heimerdinger,gnar,Gnar,44.84,55.16,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=gnar
heimerdinger,Heimerdinger,camille,Camille,44.65,55.35,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=camille
heimerdinger,Heimerdinger,mordekaiser,Mordekaiser,44.62,55.38,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=mordekaiser
heimerdinger,Heimerdinger,ksante,K'Sante,44.31,55.69,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=ksante
heimerdinger,Heimerdinger,ambessa,Ambessa,44.29,55.71,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=ambessa
heimerdinger,Heimerdinger,yorick,Yorick,43.12,56.88,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=yorick
heimerdinger,Heimerdinger,malphite,Malphite,43.01,56.99,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=malphite
heimerdinger,Heimerdinger,lissandra,Lissandra,41.09,58.91,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=lissandra
heimerdinger,Heimerdinger,vladimir,Vladimir,40.54,59.46,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=vladimir
heimerdinger,Heimerdinger,akali,Akali,37.55,62.45,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=akali
heimerdinger,Heimerdinger,aurora,Aurora,37.29,62.71,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=aurora
heimerdinger,Heimerdinger,ornn,Ornn,36.55,63.45,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=ornn
heimerdinger,Heimerdinger,poppy,Poppy,36.05,63.95,https://www.op.gg/champions/heimerdinger/counters/top?region=kr&tier=emerald_plus&target_champion=poppy
illaoi,Illaoi,singed,Singed,64.94,35.06,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=singed
illaoi,Illaoi,drmundo,Dr. Mundo,56.92,43.08,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=drmundo
illaoi,Illaoi,vayne,Vayne,56.42,43.58,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=vayne
illaoi,Illaoi,nasus,Nasus,55.76,44.24,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=nasus
illaoi,Illaoi,riven,Riven,55.52,44.48,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=riven
illaoi,Illaoi,jax,Jax,55.23,44.77,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=jax
illaoi,Illaoi,volibear,Volibear,54.85,45.15,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=volibear
illaoi,Illaoi,teemo,Teemo,54.57,45.43,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=teemo
illaoi,Illaoi,irelia,Irelia,54.32,45.68,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=irelia
illaoi,Illaoi,ornn,Ornn,53.56,46.44,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=ornn
illaoi,Illaoi,yone,Yone,53.38,46.62,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=yone
illaoi,Illaoi,fiora,Fiora,52.99,47.01,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=fiora
illaoi,Illaoi,renekton,Renekton,52.4,47.6,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=renekton
illaoi,Illaoi,garen,Garen,51.68,48.32,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=garen
illaoi,Illaoi,vladimir,Vladimir,51.67,48.33,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=vladimir
illaoi,Illaoi,zaahen,Zaahen,51.08,48.92,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=zaahen
illaoi,Illaoi,kayle,Kayle,50.88,49.12,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=kayle
illaoi,Illaoi,ryze,Ryze,50.84,49.16,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=ryze
illaoi,Illaoi,monkeyking,Wukong,50.76,49.24,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=monkeyking
illaoi,Illaoi,rumble,Rumble,50.69,49.31,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=rumble
illaoi,Illaoi,quinn,Quinn,50.0,50.0,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=quinn
illaoi,Illaoi,yasuo,Yasuo,49.67,50.33,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=yasuo
illaoi,Illaoi,urgot,Urgot,49.62,50.38,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=urgot
illaoi,Illaoi,jayce,Jayce,49.48,50.52,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=jayce
illaoi,Illaoi,akali,Akali,49.23,50.77,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=akali
illaoi,Illaoi,mordekaiser,Mordekaiser,49.03,50.97,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=mordekaiser
illaoi,Illaoi,gragas,Gragas,48.65,51.35,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=gragas
illaoi,Illaoi,kennen,Kennen,48.35,51.65,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=kennen
illaoi,Illaoi,gwen,Gwen,48.2,51.8,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=gwen
illaoi,Illaoi,heimerdinger,Heimerdinger,48.08,51.92,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=heimerdinger
illaoi,Illaoi,sion,Sion,48.02,51.98,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=sion
illaoi,Illaoi,sett,Sett,47.96,52.04,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=sett
illaoi,Illaoi,olaf,Olaf,47.58,52.42,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=olaf
illaoi,Illaoi,shen,Shen,47.45,52.55,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=shen
illaoi,Illaoi,tryndamere,Tryndamere,47.28,52.72,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=tryndamere
illaoi,Illaoi,kled,Kled,47.2,52.8,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=kled
illaoi,Illaoi,gangplank,Gangplank,46.84,53.16,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=gangplank
illaoi,Illaoi,ksante,K'Sante,46.56,53.44,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=ksante
illaoi,Illaoi,yorick,Yorick,46.32,53.68,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=yorick
illaoi,Illaoi,tahmkench,Tahm Kench,46.3,53.7,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=tahmkench
illaoi,Illaoi,ambessa,Ambessa,46.13,53.87,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=ambessa
illaoi,Illaoi,camille,Camille,46.06,53.94,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=camille
illaoi,Illaoi,gnar,Gnar,45.67,54.33,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=gnar
illaoi,Illaoi,malphite,Malphite,45.62,54.38,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=malphite
illaoi,Illaoi,darius,Darius,45.37,54.63,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=darius
illaoi,Illaoi,aurora,Aurora,44.93,55.07,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=aurora
illaoi,Illaoi,aatrox,Aatrox,44.54,55.46,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=aatrox
illaoi,Illaoi,poppy,Poppy,44.18,55.82,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=poppy
illaoi,Illaoi,warwick,Warwick,44.13,55.87,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=warwick
illaoi,Illaoi,pantheon,Pantheon,43.11,56.89,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=pantheon
illaoi,Illaoi,zac,Zac,42.86,57.14,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=zac
illaoi,Illaoi,locke,Locke,36.84,63.16,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=locke
illaoi,Illaoi,lissandra,Lissandra,36.36,63.64,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=lissandra
illaoi,Illaoi,anivia,Anivia,30.86,69.14,https://www.op.gg/champions/illaoi/counters/top?region=kr&tier=emerald_plus&target_champion=anivia
irelia,Irelia,vayne,Vayne,60.55,39.45,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=vayne
irelia,Irelia,kayle,Kayle,59.25,40.75,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=kayle
irelia,Irelia,drmundo,Dr. Mundo,58.05,41.95,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=drmundo
irelia,Irelia,yone,Yone,56.19,43.81,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=yone
irelia,Irelia,ryze,Ryze,56.16,43.84,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=ryze
irelia,Irelia,quinn,Quinn,54.48,45.52,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=quinn
irelia,Irelia,olaf,Olaf,52.61,47.39,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=olaf
irelia,Irelia,gnar,Gnar,52.29,47.71,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=gnar
irelia,Irelia,garen,Garen,52.01,47.99,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=garen
irelia,Irelia,teemo,Teemo,51.81,48.19,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=teemo
irelia,Irelia,singed,Singed,51.34,48.66,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=singed
irelia,Irelia,nasus,Nasus,51.01,48.99,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=nasus
irelia,Irelia,anivia,Anivia,50.87,49.13,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=anivia
irelia,Irelia,jayce,Jayce,50.63,49.37,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=jayce
irelia,Irelia,aurora,Aurora,50.6,49.4,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=aurora
irelia,Irelia,yasuo,Yasuo,50.5,49.5,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=yasuo
irelia,Irelia,pantheon,Pantheon,50.3,49.7,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=pantheon
irelia,Irelia,fiora,Fiora,49.95,50.05,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=fiora
irelia,Irelia,ambessa,Ambessa,49.81,50.19,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=ambessa
irelia,Irelia,sion,Sion,49.77,50.23,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=sion
irelia,Irelia,riven,Riven,49.69,50.31,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=riven
irelia,Irelia,gwen,Gwen,49.25,50.75,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=gwen
irelia,Irelia,rumble,Rumble,48.89,51.11,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=rumble
irelia,Irelia,darius,Darius,48.66,51.34,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=darius
irelia,Irelia,urgot,Urgot,48.46,51.54,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=urgot
irelia,Irelia,aatrox,Aatrox,48.36,51.64,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=aatrox
irelia,Irelia,vladimir,Vladimir,48.31,51.69,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=vladimir
irelia,Irelia,gangplank,Gangplank,48.24,51.76,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=gangplank
irelia,Irelia,gragas,Gragas,47.35,52.65,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=gragas
irelia,Irelia,zaahen,Zaahen,47.23,52.77,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=zaahen
irelia,Irelia,ornn,Ornn,47.16,52.84,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=ornn
irelia,Irelia,camille,Camille,47.15,52.85,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=camille
irelia,Irelia,yorick,Yorick,47.13,52.87,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=yorick
irelia,Irelia,tryndamere,Tryndamere,46.97,53.03,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=tryndamere
irelia,Irelia,kennen,Kennen,46.74,53.26,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=kennen
irelia,Irelia,locke,Locke,46.0,54.0,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=locke
irelia,Irelia,illaoi,Illaoi,45.68,54.32,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=illaoi
irelia,Irelia,warwick,Warwick,45.61,54.39,https://www.op.gg/champions/irelia/counters/top?region=kr&tier=emerald_plus&target_champion=warwick
